category      count  postdate    writer      title                                                                summary                                                                                                                                         link
good            273  2018.09.17  아시아경제  페미니즘 백래시 논란, 여대에서도 수면 위로                           사진은 기사 중 특정표현과 관계 없음. 사진=연합뉴스[아시아경제 이지은 인턴기자] 여성들이 자신이 당한 성추행 사실을 사회에 고발하는 미투(#MeT…    /main/ranking/read.nhn?rankingType=popular_like&oid=277&aid=0004317309
warm            571  2018.09.17  국민일보    [사연뉴스] 쌍둥이 엄마에게 택시 타라며 5만원 건넨 중년 부부          쌍둥이 남매를 둔 20대 엄마의 사연입니다. 날벼락 같은 사고로 남편을 떠나보낸 뒤 세상에 혼자 남겨진 것 …                                          /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001132168
warm             14  2018.09.17  MBC 뉴스    [바로 간다] "5백만원 성형을 55만원에"…공짜 수술의 비밀               [뉴스데스크]◀ 기자 ▶바로 간다 인권사회팀 신수아 기자입니다. 수백만 원이 드는 성형 수술을 거의 공짜로 받을 수 있다.이렇게 입소문이 난 병원이…    /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000875544
warm             14  2018.09.17  KBS 뉴스    ‘망쿳’에 중국 남부도 쑥대밭…강화유리창도 ‘박살’                      [앵커] 올해 가장 강력한 태풍으로 꼽히는 망쿳이 필리핀에 이어 홍콩과 중국 남부를 휩쓸었습니다.강풍과 폭우로 지나간 자리마다 큰 피해를 남겼습…    /main/ranking/read.nhn?rankingType=popular_like&oid=056&aid=0010621289
warm             13  2018.09.17  뉴시스      日정부 집요한 영토 도발…"독도는 일본땅" 주장 사료 게재               【서울=뉴시스】 일본 정부가 지난 7월 내각관방 홈페이지에 올린 독도 영유권을 주장하는 자료. 사진은 1953년 7월15일 도쿄 주재 영국대사관이 본국…   /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008812625
warm             13  2018.09.17  뉴스1       靑 "김규연양 방북못해…선발대, 큰할아버지와 만남 어렵다 알려와"       북측의 큰할아버지 김용수씨(84)에게 남측의 종손녀 규연양이 쓴 손편지.2018.8.24(공동취재단) © News1(서울=뉴스1) 조소영 기자,양새롬 기자 = 북녘…   /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003594495
warm             12  2018.09.17  경향신문    문 대통령 “새 선언·합의 중요하지 않아”…북·미 중재 집중               ㆍ의례적 덕담보다 ‘종전선언·비핵화 조치’ 바로 꺼낼 듯ㆍ김 위원장 ‘대승적 결단’ 기대…군사적 긴장완화도 의제문재인 대통령이 17일 청와대 여민…     /main/ranking/read.nhn?rankingType=popular_like&oid=032&aid=0002894312
warm             12  2018.09.17  MBC 뉴스    文 "시민들 자주 가는 식당 가자"…북측 선택은?                         [뉴스데스크]◀ 앵커 ▶이번 평양회담에서는 이전에 볼 수 없었던 특별한 일정들도 마련될 예정입니다. 특히, 남북 정상이 북한 주민들이 자주 가는 식…    /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000875531
warm             12  2018.09.17  SBS 뉴스    [단독] "속옷 찾아가라"…성범죄 피해자 실명 관보에 공개                <앵커>검찰을 비롯한 수사기관들은 수사가 끝나면 범행 증거물들을 당사자에게 돌려주게 되어있습니다. 이때 정부의 공개 게시판인 관보에 물건을 찾아…  /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000675266
warm             12  2018.09.17  연합뉴스    잊을 만하면 또 인명사고…실탄 사격장 '안전 사각지대' 우려             법규 준수한 사격장 운영 불구, 사고 재발…경찰, 추가 대책 강구사격장이 사진은 기사와 직접 연관 없음. [연합뉴스TV 캡처](서울=연합뉴스) 성서호 …    /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010348334
