category      count  postdate    writer      title                                                                         summary                                                                                                                                         link
angry           539  2018.10.09  KBS         ‘농약 총각무’ 이미 팔려 소비자 식탁에…추적 불가                               [앵커] 지난해 유통된 총각무를 조사해보니 38%에서 기준치를 한참 초과한 농약이 검출됐습니다. 이 총각무들은 어떻게 됐을까요? 조사가 됐으니 규정…   /main/ranking/read.nhn?rankingType=popular_like&oid=056&aid=0010627531
want             81  2018.10.09  MBC         [단독] '수면마취중'에 '전신마취제' 투여…결국 식물인간                         [뉴스데스크]◀ 앵커 ▶건강하던 40대 여성이 건강검진을 받다가 식물인간이 됐습니다.병원 측의 황당한 실…                                             /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000881133
want             40  2018.10.10  연합뉴스    "스리랑카인에게 뒤집어씌우지 마세요"…들끓는 여론                              '고양 저유소 화재' 구속영장 신청에 책임 소재 '논란'[청와대 국민청원게시판 갈무리](고양=연합뉴스) 권숙희 기자 = "책임을 져야 하는 사람이, 구속…  /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010389057
want             26  2018.10.10  한국일보    [단독] 시야 가려진 제주공항 관제탑 ‘시한폭탄’                                 제주국제공항 관제탑 시야 사각지대. 송정근 기자제주국제공항 관제탑이 상시적인 시야 방해 상태 속에서 항공기의 이착륙이나 활주로 내 이동을 통제…   /main/ranking/read.nhn?rankingType=popular_like&oid=469&aid=0000332796
want             25  2018.10.10  뉴스1       [단독]'2030 노후 흔들'…39년 뒤 평균 국민연금액 99만원 불과                    © News1(서울=뉴스1) 민정혜 기자 = 국민연금 기금이 고갈된 첫해인 2057년, '나평균' 씨는 처음으로 국민연금 98만9000원을 받았다. 이 액수는 직장…    /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003627994
want             25  2018.10.09  KBS         2번 날아간 풍등에 큰불?…“로또보다 낮은 확률”                                  [앵커]참 어처구니 없는 이유로  저유소 대형 화재가 났습니다. 풍등을 타고 날아온 작은 불씨 하나가 40 억원이 넘는 막대한 피해를 입혔습니다. 여…    /main/ranking/read.nhn?rankingType=popular_like&oid=056&aid=0010627521
want             25  2018.10.10  중앙일보    말기암 85세 존엄사 선택, 생전 장례식 열고 파티                                "지금 살아있는 순간이 감사하게 느껴지며 다가올 죽음에 대해 진지하고 편안하게 생각할 수 있게 됐습니다. 인공호흡기 달고 좀 더 살아서 뭐하나요…    /main/ranking/read.nhn?rankingType=popular_like&oid=025&aid=0002855186
want             22  2018.10.10  중앙일보    한국 한번 뛰기도 전에, 세계경제 꺾인다                                        국제통화기금(IMF)이 올해 한국 국내총생산(GDP) 성장률 전망치를 3%에서 2.8%로 내렸다. 내년 전망도 2.6%로 기존보다 0.3%포인트 낮췄다. 미·중 …      /main/ranking/read.nhn?rankingType=popular_like&oid=025&aid=0002855178
want             21  2018.10.09  MBC         '다이슨' 1/10값 '차이슨' 직구 껑충…안전 인증은?                               [뉴스데스크]◀ 앵커 ▶'대륙의 실수'라는 말이 있죠.중국산 제품 중에 가격이 싼데 성능까지 좋을 경우에, 이런 수식어가 붙어서 입소문을 타고 여러 …    /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000881135
want             20  2018.10.09  KBS         ‘농약 총각무’ 이미 팔려 소비자 식탁에…추적 불가                               [앵커] 지난해 유통된 총각무를 조사해보니 38%에서 기준치를 한참 초과한 농약이 검출됐습니다. 이 총각무들은 어떻게 됐을까요? 조사가 됐으니 규정…   /main/ranking/read.nhn?rankingType=popular_like&oid=056&aid=0010627531
want             20  2018.10.10  연합뉴스    "바람 불어 체감온도 낮아요"…낮 최고 14∼21도                                   아침 기온 쌀쌀(서울=연합뉴스) 김인철 기자 = 아침 기온이 쌀쌀한 날씨를 보이는 지난 1일 오전 서울 종로구 광화문광장 세종대로 사거리에서 출근길 …  /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010389021
