category      count  postdate    writer      title                                                                    summary                                                                                                                                         link
----------  -------  ----------  ----------  -----------------------------------------------------------------------  ----------------------------------------------------------------------------------------------------------------------------------------------  ----------------------------------------------------------------------
good           2336  2018.09.21  뉴스1       文대통령, 평양회담 결과 안고 내주 뉴욕행…종전선언 논의                   문재인 대통령과 김정은 북한 국무위원장이 19일 밤 평양 5.1경기장에서 열린 남북정상회담 경축 대집단체조…                                          /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003603280
good            901  2018.09.21  한국일보    평화의 평양 여정, 북미 중재 길을 잇다                                    평양 남북 정상회담 사흘째인 20일 오전 문재인 대통령과 김정은 국무위원장이 백두산 정상인 장군봉에 올라 손을 맞잡아 들어올리고 있다. 평양사진공…  /main/ranking/read.nhn?rankingType=popular_like&oid=469&aid=0000329139
good            862  2018.09.20  JTBC        승용차 바다에 빠지자 주저없이…생명 구한 용감한 시민들                    [앵커]어제(19일) 강원도 속초에서 승용차가 바다에 빠졌습니다. 이것을 본 3명의 시민들이 곧바로 바다에 뛰어들어서 해경과 함께 50대 운전자를 구해…  /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191989
good            791  2018.09.21  서울신문    함께 건너면, 평화가 오겠지요                                             [서울신문]문재인 대통령과 김정은 북한 국무위원장이 20일 백두산 삼지연초대소 다리 위를 산책하고 있다.백두산사진공동취재단김 위원장과 김정숙 여…  /main/ranking/read.nhn?rankingType=popular_like&oid=081&aid=0002944385
good            742  2018.09.20  경향신문    힘받는 문 대통령 ‘중재 외교’, 내주 유엔총회까지 이어진다                 ㆍ“합의문에 담지 않은 내용ㆍ트럼프 대통령 만나 전달”ㆍ‘한반도 평화 로드맵’ 논의ㆍ중·일 연쇄회담 물꼬 기대“서울에서 만납시다” 문재인 대통령 …    /main/ranking/read.nhn?rankingType=popular_like&oid=032&aid=0002895324
good            709  2018.09.20  SBS 뉴스    남북 정상, 백두산 정상에 함께 서다…꽉 붙잡은 두 손                       <앵커>평양에서 사흘 동안의 남북 정상회담을 마친 문재인 대통령이 서울로 돌아와서 앞서 보신대로 조금 전에 회담 결과를 국민들에게 설명했습니다. …  /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000676071
good            623  2018.09.21  서울신문    돋보인 ‘내조 외교’                                                       [서울신문]남북 퍼스트레이디의 패션  - 2018년 평양 남북 정상회담에선 김정숙 여사와 리설주 여사의 내조 외교가 돋보였다. 지난 4월 판문점 남북 정…  /main/ranking/read.nhn?rankingType=popular_like&oid=081&aid=0002944398
good            611  2018.09.21  뉴스1       '신뢰·우정' 보여준 문재인·김정은…남북 정상 대화 새 역사                  문재인 대통령이 19일 평양 옥류관을 방문해 김정은 북한 국무위원장에게 판문점 회담 기념 메달과 북미정상회담 기념주화를 선물하고 있다. 2018.09.1…  /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003603330
good            600  2018.09.20  연합뉴스    文 "북한 핵시설 언급, 중요한 큰걸음…북미 균형있는 조치필요"(종합2보)     평양정상회담 대국민보고…"金, 비핵화의지 거듭거듭 확약, 美 역지사지하길""평양공동선언의 '참관'·'영구적 폐기', 검증가능한 불가역적 폐기라는 …     /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010358356
good            590  2018.09.21  데일리안    바른미래당, 하태경 독자 행보에 '난감'…커지는 남북정상회담 異見           河, 판문점 비준동의 논란 이후 지도부와 이견한국당과 차별화 전략 vs 내부갈등 우려 해석 나와하태경 바른미래당 최고위원.(자료사진) ⓒ데일리안 …     /main/ranking/read.nhn?rankingType=popular_like&oid=119&aid=0002283466
warm             81  2018.09.20  JTBC        승용차 바다에 빠지자 주저없이…생명 구한 용감한 시민들                    [앵커]어제(19일) 강원도 속초에서 승용차가 바다에 빠졌습니다. 이것을 본 3명의 시민들이 곧바로 바다에 …                                           /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191989
warm             21  2018.09.20  서울경제    김부선, "권상우 결혼식서 축의금 5만원 내고 60만원어치 먹어"              /사진=연합뉴스[서울경제] 더불어민주당 이재명 경기도지사와 스캔로 세간의 주목을 받은 배우 김부선이 권상우 결혼식에 참석한 뒷 이야기를 공개해 …   /main/ranking/read.nhn?rankingType=popular_like&oid=011&aid=0003400051
warm             21  2018.09.20  서울신문    해태 야구선수 이호성 ‘네 모녀 살인사건’ 재조명 ...살해 동기는            [서울신문 En]‘속 보이는 TV 인사이드’에서 야구선수 이호성 네 모녀 살인사건이 다뤄졌다.20일 방송된 KBS2 ‘속 보이는 TV 인사이드’에서는 해태 …      /main/ranking/read.nhn?rankingType=popular_like&oid=081&aid=0002944365
warm             16  2018.09.21  뉴스1       文대통령, 평양회담 결과 안고 내주 뉴욕행…종전선언 논의                   문재인 대통령과 김정은 북한 국무위원장이 19일 밤 평양 5.1경기장에서 열린 남북정상회담 경축 대집단체조와 예술공연 '빛나는 조국'을 관람하며 박…   /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003603280
warm             13  2018.09.21  한국일보    평화의 평양 여정, 북미 중재 길을 잇다                                    평양 남북 정상회담 사흘째인 20일 오전 문재인 대통령과 김정은 국무위원장이 백두산 정상인 장군봉에 올라 손을 맞잡아 들어올리고 있다. 평양사진공…  /main/ranking/read.nhn?rankingType=popular_like&oid=469&aid=0000329139
warm             13  2018.09.20  연합뉴스    [평양정상회담] 남북정상의 가을산책                                       (삼지연=연합뉴스) 평양사진공동취재단 배재만 기자 = 문재인 대통령이 20일 삼지연초대소를 방문해 김정은 국무위원장과 산책을 하며 대화하고 …        /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010358639
warm             11  2018.09.21  서울신문    함께 건너면, 평화가 오겠지요                                             [서울신문]문재인 대통령과 김정은 북한 국무위원장이 20일 백두산 삼지연초대소 다리 위를 산책하고 있다.백두산사진공동취재단김 위원장과 김정숙 여…  /main/ranking/read.nhn?rankingType=popular_like&oid=081&aid=0002944385
warm             11  2018.09.21  YTN         [날씨] 오늘 오후까지 전국 비, 낮에도 서늘                                어제에 이어 오늘 아침도 차가운 가을비가 내리고 있습니다. 지금은 중부와 전북, 경북 지방에 비가 내리고 있는데요. 오전 중에는 남해안 지방의 빗줄…  /main/ranking/read.nhn?rankingType=popular_like&oid=052&aid=0001195742
warm             10  2018.09.20  JTBC        '현재 핵' 놓곤 물음표…합의문에 못 담은 내용 주목                         [앵커]이번 합의를 두고 일각에서는 '북한이 앞으로 핵을 안 만들겠다고 한 것이지 미국이 요구하는대로 지금 만들어 놓은 핵을 없애겠다는 것은 아니…   /main/ranking/read.nhn?rankingType=popular_like&oid=437&aid=0000191977
warm              8  2018.09.19  뉴시스      '9.18 평화 만국회의' 막내려…3일동안 25만명 참여                          ( 사진 = (사)하늘문화세계평화광복 제공)【인천=뉴시스】 이민지 인턴기자 = (사)하늘문화세계평화광복(HWPL)이 주최한 ‘9.18 평화 만국회의 4주년 …    /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008817865
sad              51  2018.09.20  머니투데이  8년 갇힌 퓨마, 4시간 뛰놀다 죽다                                         [머니투데이 남형도 기자] [8년생 암컷 호롱이 죽음이 남긴 것…갇힌 야생동물 복지, 탈출시 대응 매뉴얼 부…                                           /main/ranking/read.nhn?rankingType=popular_like&oid=008&aid=0004108363
sad              44  2018.09.21  한국일보    “밤까지 일해도 2만원 남짓... 일자리 없어 난린데 노인이 어쩌겠어”         지난 19일 동대문역 9번 출구로 나가는 역사에서 실버택배 요원들이 택배물품을 정리하고 있다. 류효진기자“하나는 이수역, 하나는 신림동.” “아, 이거…  /main/ranking/read.nhn?rankingType=popular_like&oid=469&aid=0000329135
