category      count  postdate    writer       title                                                                                                 summary                                                                                                                                                                                                link
warm             16  2018.10.12  뉴스1        文대통령, 내일 유럽순방…키워드는 'BTS·교황·아셈'                                                      문재인 대통령과 김정숙 여사.2018.3.22/뉴스1 © News1 이재명 기자(서울=뉴스1) 조소영 기자 = 문재인 대통령이 13일부터 21일까지 7박9일간 유럽 5…                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003634530
warm             12  2018.10.12  한겨레       [뉴스AS] 공개된 ‘비리 유치원’ 명단, 적발된 비리 자세히 살펴보니                                       [한겨레] 유치원 체크카드로 루이뷔통 가방 구입한 원장유치원 차량에 ‘가족한정 특약’으로 보험 가입도한겨레 자료 사진   ‘비리 유치원’ 명단이 실…                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=028&aid=0002428286
warm             12  2018.10.12  한국경제     "집 안 팔면 감옥 간다니…" 1주택자 불만 '폭발'                                                         '청약규칙 개정안' 논란주택 문제에 징역 3년은 지나쳐"투기잡겠다 의욕 앞서 과잉규제"전문가들 "시행규칙, 위헌 소지"1주택자 '갈아타기' 수요 무시6…                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=015&aid=0004025038
sad             292  2018.10.11  서울신문     [월드피플+] 남친 묘지에 웨딩드레스 입고 나타난 여성의 사연                                            [서울신문 나우뉴스]남친 묘지에 웨딩드레스 입고 나타난 여성의 사연최근 미국에서 한 여성이 남자친구의 …                                                                                                  /main/ranking/read.nhn?rankingType=popular_like&oid=081&aid=0002948160
sad             114  2018.10.12  국민일보     래퍼 도끼 반려견 ‘구름이’ 의료사고로 사망…“동의 없이 재수술”                                          힙합가수 도끼 인스타그램힙합가수 도끼 반려견이 의료사고로 숨을 거뒀다.도끼는 12일 자신의 인스타그램에 “9살 된 구름이(강아지)가 의료사고로 죽…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001138954
sad             112  2018.10.11  한국경제     [못된 엄마 현실 육아] (34) "내 딸 너무 힘들면 안 되는데" 친정엄마 말에 울컥                           [ 이미나 기자  ] 부모는 열 자식을 거느려도 열 자식은 한 부모 못 모신다는 옛말이 있다.부모는 자식이 아무리 많아도 모두 성심껏 돌보지만 늙고 병…                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=015&aid=0004023807
sad              93  2018.10.11  서울경제     [서경 캠페인-아픈 사회, 우리가 보듬어야 할 이웃] 장난이라며 "새 장가 가야겠네"...마음이 더 아픈 난임  여성 난임 환자가 서울의 한 전문병원에서 난임 시술에 대한 상담을 받고 있다. /송은석기자[서울경제] 30대 직장인 박씨는 최근 난임 전문병원에 다니…                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=011&aid=0003414065
sad              90  2018.10.12  주간조선     [건강] 탈모는 사회적 질병이다                                                                         20~30대 9만2389명 전체 탈모인의 43.2%김효정 기자 일러스트 허인회32세 박영준씨에게 탈모는 생존의 문제다. 서울 강남구 논현동에서 미용사로 일하…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=053&aid=0000025307
sad              42  2018.10.11  노컷뉴스     스무살 청년의 짧지만 아름다웠던 삶                                                                    손수레 할머니 돕다 교통사고 당한 고 김선웅군뇌사판정 후 7명에게 장기기증하고 하늘나라로[제주CBS 고상현 기자]제주성안교회에서 찬양 봉사하던 …                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=079&aid=0003153310
sad              32  2018.10.12  한겨레       [이 순간] 학살의 흔적…주인 잃은 검정 고무신                                                           [한겨레] 군·경이 살해한 민간인 희생자 유해 발굴 현장학살터에선 주인 잃은 검정 고무신 30여켤레가 발굴되었다.  수풀로 무성했던 시골마을 한 야…                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=028&aid=0002428221
sad              26  2018.10.12  국민일보     “자고 있는데 깨워서…” 7살 여아에게 ‘야동’ 보여준 어린이집                                             방송화면 캡처. 이 사진은 기사 내용과 무관합니다.경기도의 한 어린이집에서 7살 여자아이에게 수차례 성인물을 보여줬다는 사실이 알려져 논란이 일…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001138898
sad              26  2018.10.12  뉴스1        [국감]백종원 '국정감사도 웃으며'                                                                      (서울=뉴스1) 임세영 기자 = 백종원 더본코리아 대표가 12일 서울 여의도 국회에서 열린 산업통상자원중소벤처기업위원회 국정감사에 참고인 신분으로 …                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003634504
sad              26  2018.10.12  연합뉴스     이재명 "이명박·박근혜때도 문제안됐는데…사필귀정 믿는다"                                               "6년이 지난 시점에 과도한 일…납득하기 어렵다"취재진에 압수수색 과정 설명하는 이재명 지사(성남=연합뉴스) 권준우 기자 = 친형을 정신병원에 강제…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010395799
angry          8328  2018.10.12  국민일보     “자고 있는데 깨워서…” 7살 여아에게 ‘야동’ 보여준 어린이집                                             방송화면 캡처. 이 사진은 기사 내용과 무관합니다.경기도의 한 어린이집에서 7살 여자아이에게 수차례 성인…                                                                                                 /main/ranking/read.nhn?rankingType=popular_like&oid=005&aid=0001138898
angry          4862  2018.10.12  경향신문     문 대통령 “종전선언, 시기의 문제일 뿐 반드시 될 것”                                                   문재인 대통령은 12일 “종전선언은 시기의 문제일 뿐, 반드시 될 것이라고 믿는다”고 말했다.문 대통령은 이날 오전 유럽 순방을 앞두고 청와대에서 영…                                                         /main/ranking/read.nhn?rankingType=popular_like&oid=032&aid=0002898734
angry          3922  2018.10.12  연합뉴스     정부 "공공기관 인턴 5천명 추가 채용…동절기 일자리 확대"(종합)                                         공공기관 인턴 채용 압박 논란에 "2008년부터 시행…강압 지시 없었다"(세종=연합뉴스) 이대희 기자 = 정부가 8개월 연속 취업자 증가 폭이 10만명대에…                                                          /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010396137
angry          3195  2018.10.12  뉴스1        文대통령, 내일 유럽순방…키워드는 'BTS·교황·아셈'                                                      문재인 대통령과 김정숙 여사.2018.3.22/뉴스1 © News1 이재명 기자(서울=뉴스1) 조소영 기자 = 문재인 대통령이 13일부터 21일까지 7박9일간 유럽 5…                                                           /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003634530
