category      count  postdate    writer      title                                                                    summary                                                                                                                                         link
----------  -------  ----------  ----------  -----------------------------------------------------------------------  ----------------------------------------------------------------------------------------------------------------------------------------------  ----------------------------------------------------------------------
good           3125  2018.09.13  오마이뉴스  김무성 "오만한 임종석 국회 모독, 대통령이 야단쳐야"                      정치분야 대정부 질문에서 '일장 연설'... "소득주도 성장은 태어나지 말았어야 할 괴물"[오마이뉴스 글:이…                                           /main/ranking/read.nhn?rankingType=popular_like&oid=047&aid=0002202823
good           2910  2018.09.13  한국경제    [9·13부동산대책] '부동산과의 전쟁'…종부세 인상·다주택자 대출 차단(종합)  종부세율 인상…공정시장가액비율 100%까지 단계적 조정일시적 2주택 3년→2년…장기보유특별공제 거주요건 신설투기지역·투기과열지구 LTV·DTI 3…          /main/ranking/read.nhn?rankingType=popular_like&oid=015&aid=0004011092
good           2416  2018.09.13  연합뉴스    [9·13대책] 서울에 집 한채라도 있으면 'LTV 0%'…초고강도 대출규제          무주택자도 대출로 고가주택 투자금지…"금융을 투기에 이용 말라는 것"임대업·전세대출까지 돈줄 온통 조여…"대출규제, 집값 못잡아" 회의론도(서울…     /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010341576
good           1533  2018.09.13  뉴스1       文대통령 "내실있는 남북관계 노력…북미정상, 신뢰 확인중"                  문재인 대통령이 12일 청와대에서 남북정상회담 원로자문단과 오찬을 함께 하기에 앞서 환담하고 있다. (청와대 제공) 2018.4.12/뉴스1 © News1 박세…    /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003588463
good           1446  2018.09.13  한국일보    3주택 이상ㆍ조정대상지역 2주택 최고세율 3.2%... 세부담 상한 300%         그림 212일 서울 송파구 한  부동산중개업소의 시세판에 아파트 호가가 3개월 전보다 2억원 넘게 올라있다. 연합뉴스정부가 치솟는 집값을 잡기 위해 3…  /main/ranking/read.nhn?rankingType=popular_like&oid=469&aid=0000327273
good           1429  2018.09.13  연합뉴스    문대통령 "사법농단 의혹 반드시 규명…온전한 사법독립 이뤄야"              사법부 70주년 기념사 "지금껏 없던 사법부 위기…촛불정신 염원 부응해야""사법부·법관 독립, 국가권력 남용 막고 국민 권리 지키는 최후 보루""사법…    /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010340243
good           1404  2018.09.13  뉴스1       文대통령 "북미, 신뢰 확인중…접점 찾는게 우리 역할"(종합)                 /뉴스1 DB(서울=뉴스1) 양새롬 기자,최은지 기자 = 문재인 대통령은 13일 북미간 비핵화 협상이 교착된 것과 관련, 실무적 회담이 부진한 면이 있지만…   /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003588627
good           1296  2018.09.13  연합뉴스    [9·13대책 Q&A] 서울 시가 19억원 2주택 종부세…187만→415만원               (서울=연합뉴스) 이대희 김경윤 기자 = 13일 정부가 발표한 '9·13 주택시장 안정방안'에 담긴 종합부동산세제가 그대로 확정된다면 조정지역 2주택 혹…   /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010341788
good           1280  2018.09.13  뉴시스      '최대 75만원' 뇌질환 MRI 비용부담 10월부터 4분의1↓                       보건복지부가 다음달 1일부터 뇌질환 등 MRI 검사에 건강보험을 적용한다. 사진은 경북 포항의 한 병원에서 지난해 도입한 최신 MRI 장비. (사진 = …     /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008807091
