category      count  postdate    writer        title                                                               summary                                                                                                                                         link
sad              55  2018.09.28  SBS 뉴스      "둘이 괴롭느니 혼자 외로운 게 낫다"…5060 이혼족 급증                <앵커>홀로 사는 1인 가구가 크게 늘고 있다는 것 잘 알고 계시지요. 그런데 오늘(28일) 통계청이 내놓은 자료에서 특히 눈에 띄는 건 5·60대 중년층 …   /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000677720
sad              54  2018.09.29  뉴시스        미국 F-35 스텔스 전투기 첫 추락...훈련 중 조종사 무사탈출           미국 해병대 F-35B 스텔스 전투기【서울=뉴시스】이재준 기자 = 미국 최첨단 스텔스 전투기 F-35가 28일(현지시간) 사상 처음으로 추락하는 사고가 발…   /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008829424
angry          6185  2018.09.29  연합뉴스      제주관함식 자위함 욱일기 논란증폭…日 "예의없다…달고 갈것"           (도쿄=연합뉴스) 최이락 특파원 = 다음달 제주에서 열릴 대한민국 해군 국제관함식에 참가하는 일본 해상자…                                           /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010369127
angry          3939  2018.09.28  SBS 뉴스      "건강보험 가입 쉬워"…억대 치료받고 출국하는 외국인들                <앵커>외국인들도 우리나라에 석 달 이상 살았거나 국내에 직장을 잡으면 바로 건강보험에 가입할 수 있습니다. 인도주의적 차원에서 외국인에게도 차…   /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000677711
angry          3923  2018.09.29  한국일보      휴게소에, 공판장에… 추석연휴 1,300마리 버려졌다                     충남 당진 고대면에 위치한 당진시동물보호소에 있는 유기견들이 철창 밖을 바라보고 있다. 당진시 공식 블로그 캡처매년 여름 휴가철이나 명절 연휴에…  /main/ranking/read.nhn?rankingType=popular_like&oid=469&aid=0000330545
angry          3485  2018.09.29  뉴스1         양산 머무는 文대통령…심재철·유은혜 등 현안 고심                     문재인 대통령과 부인 김정숙 여사가 28일 경남 양산시 천주교 하늘공원 묘지에 있는 선영을 찾아 참배하고 있다. (청와대 제공) 2018.9.28/뉴스1(서울…  /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003611574
angry          2453  2018.09.29  노컷뉴스      직장인 맥주집이 고급바?…심재철 폭로 뜯어보니                        고급 주점·음식점 이용 문제제기하려 종류 나눴지만 1인당 이용금액 3~5만원 수준바(bar)의 경우 다른 주점보다 오히려 건당 이용액 작아5500원짜리 …    /main/ranking/read.nhn?rankingType=popular_like&oid=079&aid=0003149828
angry          2240  2018.09.29  뉴시스        남북동·서해안 철도 연결 초읽기?…남은 과제는                         【서울=뉴시스】전진우 기자 = 20일 남북이 평양공동선언에 연내 동·서해선 철도 및 도로 연결 착공식을 개최하기로 명문화하면서 남북 철도 연결 사…    /main/ranking/read.nhn?rankingType=popular_like&oid=003&aid=0008829382
angry          1629  2018.09.29  파이낸셜뉴스  "여경들, 이건 아니지 않나요" 교통사고 대응 논란.. 진실은?           여경들이 교통사고 현장에서 제대로 된 대응을 하지 못한 것 아니냐는 글이 올라와 네티즌들 사이에서 논란이 일…                                      /main/ranking/read.nhn?rankingType=popular_like&oid=014&aid=0004100701
angry          1265  2018.09.29  뉴스1         여야, '심재철 수사' 두고 대치…국회 의사일정 빨간불                  심재철 자유한국당 의원의 보좌진이 국가 재정정보를 무단으로 열람 및 유출했다는 의혹이 떠오르고 있다. 김용진 기획재정부 2차관(왼쪽)과 심재철 의…  /main/ranking/read.nhn?rankingType=popular_like&oid=421&aid=0003611544
angry          1236  2018.09.29  동아일보      “한 가마니 35% 올라 18만원” vs “5년전 수준으로 제값 찾은것”         [동아일보][위클리 리포트]쌀값, 너무 올랐다는데…최근 쌀값이 전년보다 30% 이상 오르면서 시중에는 북한에 쌀을 퍼줘 공급이 부족해진 탓이라는 괴…    /main/ranking/read.nhn?rankingType=popular_like&oid=020&aid=0003172033
angry          1207  2018.09.29  이데일리      전국 휘발유 값 1650원 돌파…당분간 계속 오른다                       16일 오전 서울 시내의 한 주유소 가격표 모습. 휘발유가 리터당 1693원에 판매되고 있다.(사진=연합뉴스)[이데일리 남궁민관 기자] 전국 휘발유 평균 …  /main/ranking/read.nhn?rankingType=popular_like&oid=018&aid=0004212824
want             95  2018.09.28  SBS 뉴스      "건강보험 가입 쉬워"…억대 치료받고 출국하는 외국인들                <앵커>외국인들도 우리나라에 석 달 이상 살았거나 국내에 직장을 잡으면 바로 건강보험에 가입할 수 있습니…                                          /main/ranking/read.nhn?rankingType=popular_like&oid=055&aid=0000677711
want             81  2018.09.29  연합뉴스      제주관함식 자위함 욱일기 논란증폭…日 "예의없다…달고 갈것"           (도쿄=연합뉴스) 최이락 특파원 = 다음달 제주에서 열릴 대한민국 해군 국제관함식에 참가하는 일본 해상자위대 함선의 욱일승천기(旭日昇天旗·욱일기…   /main/ranking/read.nhn?rankingType=popular_like&oid=001&aid=0010369127
want             73  2018.09.29  한국일보      휴게소에, 공판장에… 추석연휴 1,300마리 버려졌다                     충남 당진 고대면에 위치한 당진시동물보호소에 있는 유기견들이 철창 밖을 바라보고 있다. 당진시 공식 블로그 캡처매년 여름 휴가철이나 명절 연휴에…  /main/ranking/read.nhn?rankingType=popular_like&oid=469&aid=0000330545
want             50  2018.09.29  KBS 뉴스      집값이 계속 오른다는 전망은 진짜 맞을까?                            <집값이 계속 오른다는 전망은 진짜 맞을까?>　　　　　　　　　　　　　　　-시장은 늘 우리의 전망을 빗겨간다1.2014년 최경환 부총리가 대출 규제…    /main/ranking/read.nhn?rankingType=popular_like&oid=056&aid=0010624385
want             44  2018.09.28  서울경제      "자연분만으로 출산한 다음날, 아내가 죽었다"···청와대 국민청원 등장  /사진=청와대 국민청원 캡처[서울경제] 건강했던 30대 중반 산모 A씨가 자연분만 이후 하루 만에 사망했다는 사연이 전해지면서 대중의 공분을 자아내…   /main/ranking/read.nhn?rankingType=popular_like&oid=011&aid=0003404468
want             44  2018.09.29  이데일리      전국 휘발유 값 1650원 돌파…당분간 계속 오른다                       16일 오전 서울 시내의 한 주유소 가격표 모습. 휘발유가 리터당 1693원에 판매되고 있다.(사진=연합뉴스)[이데일리 남궁민관 기자] 전국 휘발유 평균 …  /main/ranking/read.nhn?rankingType=popular_like&oid=018&aid=0004212824
want             40  2018.09.29  중앙SUNDAY    낙타는 공범 수준 … 메르스 발병 주범 알고보니 박쥐                   ━   김은기의 바이오토크              박쥐는 낙타와 함께 메르스의 온상이다. 메르스 바이러스는 박쥐의 몸속에서 더 독한 놈으로 진화한다.      …    /main/ranking/read.nhn?rankingType=popular_like&oid=353&aid=0000032023
want             39  2018.09.29  노컷뉴스      직장인 맥주집이 고급바?…심재철 폭로 뜯어보니                        고급 주점·음식점 이용 문제제기하려 종류 나눴지만 1인당 이용금액 3~5만원 수준바(bar)의 경우 다른 주점보다 오히려 건당 이용액 작아5500원짜리 …    /main/ranking/read.nhn?rankingType=popular_like&oid=079&aid=0003149828
want             36  2018.09.28  MBC 뉴스      [바로간다] "밥도 물도 없다"…어지러워도 '작업 계속'                  [뉴스데스크]◀ 기자 ▶이슈의 현장을 찾아가는 '바로간다', 인권사회팀 윤수한 기자입니다. 50대 일용직 노동자가 일하다 숨진 CJ 옥천 물류센터의 …      /main/ranking/read.nhn?rankingType=popular_like&oid=214&aid=0000878276
want             33  2018.09.29  파이낸셜뉴스  "여경들, 이건 아니지 않나요" 교통사고 대응 논란.. 진실은?           여경들이 교통사고 현장에서 제대로 된 대응을 하지 못한 것 아니냐는 글이 올라와 네티즌들 사이에서 논란이 일…                                      /main/ranking/read.nhn?rankingType=popular_like&oid=014&aid=0004100701
